trial,sample_size,wins,win_rate,pnl_before_slippage,pnl_after_slippage,expectancy_after_slippage,max_drawdown,signals_per_hour
447,172,85,0.4941860465116279,-0.355,-3.795,-0.02206395348837209,3.86,7.16666655045718
448,172,88,0.5116279069767442,0.275,-3.165,-0.018401162790697676,3.165,7.16666655045718
449,172,80,0.46511627906976744,0.048,-3.392,-0.01972093023255814,3.452,7.16666655045718
450,172,84,0.4883720930232558,0.6045,-2.8355,-0.01648546511627907,2.8655,7.16666655045718
451,172,82,0.47674418604651164,0.2135,-3.2265,-0.018758720930232557,3.2265,7.16666655045718
452,172,81,0.47093023255813954,-0.4605,-3.9005,-0.02267732558139535,3.9355,7.16666655045718
453,172,71,0.4127906976744186,-1.9575,-5.3975,-0.03138081395348837,5.4275,7.16666655045718
454,172,81,0.47093023255813954,-0.482,-3.922,-0.02280232558139535,3.962,7.16666655045718
455,172,84,0.4883720930232558,0.736,-2.704,-0.01572093023255814,3.104,7.16666655045718
456,172,86,0.5,1.2145,-2.2255,-0.012938953488372094,2.3055,7.16666655045718
457,172,76,0.4418604651162791,-0.5205,-3.9605,-0.023026162790697677,4.0605,7.16666655045718
458,172,85,0.4941860465116279,-0.178,-3.618,-0.021034883720930233,3.7135,7.16666655045718
459,172,76,0.4418604651162791,0.028,-3.412,-0.019837209302325586,3.627,7.16666655045718
460,172,78,0.45348837209302323,-0.8825,-4.3225,-0.025130813953488377,4.4125,7.16666655045718
461,172,86,0.5,0.2655,-3.1745,-0.01845639534883721,3.4045,7.16666655045718
462,172,78,0.45348837209302323,-0.468,-3.908,-0.02272093023255814,3.928,7.16666655045718
463,172,91,0.5290697674418605,1.454,-1.986,-0.011546511627906977,2.1845,7.16666655045718
464,172,82,0.47674418604651164,0.2175,-3.2225,-0.018735465116279076,3.3875,7.16666655045718
465,172,81,0.47093023255813954,-0.093,-3.533,-0.020540697674418608,3.9095,7.16666655045718
466,172,94,0.5465116279069767,0.704,-2.736,-0.01590697674418605,3.096,7.16666655045718
467,172,86,0.5,0.2295,-3.2105,-0.018665697674418606,3.3355,7.16666655045718
468,172,89,0.5174418604651163,0.5365,-2.9035,-0.01688081395348837,3.1985,7.16666655045718
469,172,77,0.4476744186046512,-0.489,-3.929,-0.022843023255813954,4.069,7.16666655045718
470,172,80,0.46511627906976744,0.2365,-3.2035,-0.018625000000000006,3.2135,7.16666655045718
471,172,83,0.48255813953488375,0.62,-2.82,-0.016395348837209302,2.84,7.16666655045718
472,172,93,0.5406976744186046,1.0315,-2.4085,-0.01400290697674419,2.5685,7.16666655045718
473,172,77,0.4476744186046512,-0.457,-3.897,-0.02265697674418604,3.927,7.16666655045718
474,172,91,0.5290697674418605,1.095,-2.345,-0.013633720930232561,2.51,7.16666655045718
475,172,85,0.4941860465116279,-0.6915,-4.1315,-0.024020348837209302,4.297,7.16666655045718
476,172,84,0.4883720930232558,0.235,-3.205,-0.01863372093023256,3.304,7.16666655045718
477,172,82,0.47674418604651164,0.104,-3.336,-0.019395348837209305,3.451,7.16666655045718
478,172,85,0.4941860465116279,0.8515,-2.5885,-0.015049418604651164,2.7735,7.16666655045718
479,172,76,0.4418604651162791,-0.1365,-3.5765,-0.020793604651162794,3.6265,7.16666655045718
480,172,79,0.45930232558139533,0.248,-3.192,-0.018558139534883722,3.387,7.16666655045718
481,172,74,0.43023255813953487,-0.714,-4.154,-0.024151162790697674,4.274,7.16666655045718
482,172,84,0.4883720930232558,-0.4365,-3.8765,-0.022537790697674424,4.1665,7.16666655045718
483,172,84,0.4883720930232558,0.165,-3.275,-0.019040697674418603,3.475,7.16666655045718
484,172,72,0.4186046511627907,-0.128,-3.568,-0.02074418604651163,3.668,7.16666655045718
485,172,86,0.5,0.855,-2.585,-0.015029069767441857,2.655,7.16666655045718
486,172,73,0.42441860465116277,-0.9255,-4.3655,-0.02538081395348837,4.663,7.16666655045718
487,172,75,0.436046511627907,-0.256,-3.696,-0.02148837209302326,3.836,7.16666655045718
488,172,83,0.48255813953488375,0.4285,-3.0115,-0.017508720930232563,3.1165,7.16666655045718
489,172,80,0.46511627906976744,-0.3105,-3.7505,-0.021805232558139532,3.9005,7.16666655045718
490,172,85,0.4941860465116279,0.1055,-3.3345,-0.019386627906976747,3.5595,7.16666655045718
491,172,80,0.46511627906976744,-0.0945,-3.5345,-0.020549418604651166,3.5645,7.16666655045718
492,172,75,0.436046511627907,-0.6205,-4.0605,-0.023607558139534884,4.1605,7.16666655045718
493,172,81,0.47093023255813954,0.346,-3.094,-0.017988372093023255,3.189,7.16666655045718
494,172,83,0.48255813953488375,0.3385,-3.1015,-0.01803197674418605,3.1215,7.16666655045718
495,172,93,0.5406976744186046,1.384,-2.056,-0.011953488372093026,2.086,7.16666655045718
496,172,77,0.4476744186046512,-0.4095,-3.8495,-0.022380813953488374,3.93,7.16666655045718
497,172,84,0.4883720930232558,-0.1935,-3.6335,-0.021125000000000005,3.7485,7.16666655045718
498,172,94,0.5465116279069767,1.4525,-1.9875,-0.011555232558139542,2.2725,7.16666655045718
499,172,80,0.46511627906976744,-0.595,-4.035,-0.023459302325581396,4.145,7.16666655045718
500,172,88,0.5116279069767442,0.1395,-3.3005,-0.019188953488372094,3.3305,7.16666655045718
501,172,80,0.46511627906976744,0.303,-3.137,-0.01823837209302326,3.266,7.16666655045718
502,172,76,0.4418604651162791,-0.412,-3.852,-0.022395348837209297,3.852,7.16666655045718
503,172,73,0.42441860465116277,-0.172,-3.612,-0.021000000000000005,3.612,7.16666655045718
504,172,88,0.5116279069767442,1.203,-2.237,-0.013005813953488375,2.457,7.16666655045718
505,172,86,0.5,0.771,-2.669,-0.01551744186046512,2.724,7.16666655045718
506,172,70,0.4069767441860465,-0.8375,-4.2775,-0.024869186046511626,4.2975,7.16666655045718
507,172,90,0.5232558139534884,1.106,-2.334,-0.013569767441860463,2.384,7.16666655045718
508,172,73,0.42441860465116277,-1.1985,-4.6385,-0.02696802325581395,4.7585,7.16666655045718
509,172,81,0.47093023255813954,0.077,-3.363,-0.019552325581395347,3.373,7.16666655045718
510,172,75,0.436046511627907,-0.3705,-3.8105,-0.022154069767441865,4.1855,7.16666655045718
511,172,67,0.38953488372093026,-1.923,-5.363,-0.031180232558139537,5.458,7.16666655045718
512,172,89,0.5174418604651163,0.7975,-2.6425,-0.015363372093023256,3.0985,7.16666655045718
513,172,86,0.5,0.9175,-2.5225,-0.014665697674418608,2.6925,7.16666655045718
514,172,80,0.46511627906976744,0.0585,-3.3815,-0.01965988372093024,3.4215,7.16666655045718
515,172,80,0.46511627906976744,-0.426,-3.866,-0.022476744186046508,3.971,7.16666655045718
516,172,83,0.48255813953488375,-0.3255,-3.7655,-0.021892441860465118,3.8955,7.16666655045718
517,172,84,0.4883720930232558,0.3885,-3.0515,-0.017741279069767447,3.1765,7.16666655045718
518,172,88,0.5116279069767442,0.735,-2.705,-0.015726744186046516,2.9795,7.16666655045718
519,172,90,0.5232558139534884,0.587,-2.853,-0.016587209302325587,3.083,7.16666655045718
520,172,72,0.4186046511627907,-0.5845,-4.0245,-0.02339825581395349,4.0245,7.16666655045718
521,172,64,0.37209302325581395,-1.705,-5.145,-0.02991279069767442,5.195,7.16666655045718
522,172,71,0.4127906976744186,-1.017,-4.457,-0.025912790697674416,4.457,7.16666655045718
523,172,81,0.47093023255813954,0.159,-3.281,-0.019075581395348835,3.491,7.16666655045718
524,172,81,0.47093023255813954,-0.3285,-3.7685,-0.021909883720930234,3.8385,7.16666655045718
525,172,86,0.5,0.151,-3.289,-0.019122093023255817,3.324,7.16666655045718
526,172,85,0.4941860465116279,-0.1895,-3.6295,-0.021101744186046507,3.7195,7.16666655045718
527,172,89,0.5174418604651163,1.163,-2.277,-0.013238372093023264,2.547,7.16666655045718
528,172,83,0.48255813953488375,0.02,-3.42,-0.01988372093023256,3.655,7.16666655045718
529,172,88,0.5116279069767442,0.525,-2.915,-0.016947674418604654,2.97,7.16666655045718
530,172,75,0.436046511627907,-0.498,-3.938,-0.022895348837209305,3.9785,7.16666655045718
531,172,80,0.46511627906976744,0.1205,-3.3195,-0.019299418604651158,3.3195,7.16666655045718
532,172,82,0.47674418604651164,0.319,-3.121,-0.018145348837209307,3.251,7.16666655045718
533,172,93,0.5406976744186046,0.8865,-2.5535,-0.014845930232558138,2.5935,7.16666655045718
534,172,91,0.5290697674418605,0.19,-3.25,-0.0188953488372093,3.45,7.16666655045718
535,172,83,0.48255813953488375,-0.401,-3.841,-0.022331395348837213,4.106,7.16666655045718
536,172,86,0.5,0.5255,-2.9145,-0.016944767441860468,3.013,7.16666655045718
537,172,71,0.4127906976744186,-0.952,-4.392,-0.025534883720930233,4.392,7.16666655045718
538,172,78,0.45348837209302323,0.19,-3.25,-0.0188953488372093,3.25,7.16666655045718
539,172,78,0.45348837209302323,-1.0645,-4.5045,-0.026188953488372083,4.5045,7.16666655045718
540,172,74,0.43023255813953487,-0.288,-3.728,-0.021674418604651163,3.748,7.16666655045718
541,172,86,0.5,-0.029,-3.469,-0.020168604651162794,3.574,7.16666655045718
542,172,85,0.4941860465116279,0.88,-2.56,-0.014883720930232556,2.5785,7.16666655045718
543,172,82,0.47674418604651164,0.146,-3.294,-0.019151162790697673,3.329,7.16666655045718
544,172,82,0.47674418604651164,-0.4055,-3.8455,-0.022357558139534887,3.8855,7.16666655045718
545,172,80,0.46511627906976744,0.396,-3.044,-0.01769767441860465,3.299,7.16666655045718
546,172,84,0.4883720930232558,-0.322,-3.762,-0.02187209302325582,3.812,7.16666655045718
547,172,86,0.5,0.4435,-2.9965,-0.017421511627906974,3.0715,7.16666655045718
548,172,85,0.4941860465116279,0.1635,-3.2765,-0.01904941860465116,3.3065,7.16666655045718
549,172,74,0.43023255813953487,-1.2805,-4.7205,-0.027444767441860467,4.7205,7.16666655045718
550,172,81,0.47093023255813954,0.1735,-3.2665,-0.018991279069767445,3.2965,7.16666655045718
551,172,85,0.4941860465116279,0.214,-3.226,-0.01875581395348837,3.466,7.16666655045718
552,172,77,0.4476744186046512,-0.848,-4.288,-0.02493023255813953,4.313,7.16666655045718
553,172,83,0.48255813953488375,0.337,-3.103,-0.018040697674418602,3.183,7.16666655045718
554,172,80,0.46511627906976744,-0.857,-4.297,-0.024982558139534882,4.447,7.16666655045718
555,172,86,0.5,0.5505,-2.8895,-0.01679941860465117,3.1595,7.16666655045718
556,172,90,0.5232558139534884,0.82,-2.62,-0.015232558139534887,2.975,7.16666655045718
557,172,75,0.436046511627907,-1.482,-4.922,-0.02861627906976744,4.932,7.16666655045718
558,172,85,0.4941860465116279,0.2875,-3.1525,-0.018328488372093023,3.3125,7.16666655045718
559,172,86,0.5,0.0295,-3.4105,-0.01982848837209302,3.4605,7.16666655045718
560,172,86,0.5,0.696,-2.744,-0.01595348837209302,2.865,7.16666655045718
561,172,83,0.48255813953488375,-0.1635,-3.6035,-0.020950581395348836,3.6685,7.16666655045718
562,172,77,0.4476744186046512,-0.9005,-4.3405,-0.025235465116279072,4.4705,7.16666655045718
563,172,87,0.5058139534883721,0.155,-3.285,-0.019098837209302333,3.43,7.16666655045718
564,172,74,0.43023255813953487,-0.9075,-4.3475,-0.02527616279069767,4.3575,7.16666655045718
565,172,84,0.4883720930232558,-0.1225,-3.5625,-0.020712209302325583,3.6075,7.16666655045718
566,172,81,0.47093023255813954,-0.405,-3.845,-0.022354651162790697,3.99,7.16666655045718
567,172,90,0.5232558139534884,0.5705,-2.8695,-0.016683139534883717,3.4695,7.16666655045718
568,172,91,0.5290697674418605,1.015,-2.425,-0.014098837209302327,2.525,7.16666655045718
569,172,88,0.5116279069767442,0.635,-2.805,-0.016308139534883723,2.9,7.16666655045718
570,172,93,0.5406976744186046,1.336,-2.104,-0.012232558139534892,2.164,7.16666655045718
571,172,84,0.4883720930232558,0.4725,-2.9675,-0.017252906976744184,3.0225,7.16666655045718
572,172,69,0.4011627906976744,-1.68,-5.12,-0.029767441860465118,5.17,7.16666655045718
573,172,87,0.5058139534883721,0.9605,-2.4795,-0.014415697674418604,2.4795,7.16666655045718
574,172,82,0.47674418604651164,0.459,-2.981,-0.017331395348837212,3.211,7.16666655045718
575,172,74,0.43023255813953487,-2.0215,-5.4615,-0.03175290697674419,5.5715,7.16666655045718
576,172,79,0.45930232558139533,-0.7675,-4.2075,-0.024462209302325583,4.2075,7.16666655045718
577,172,89,0.5174418604651163,0.6275,-2.8125,-0.016351744186046513,2.9175,7.16666655045718
578,172,88,0.5116279069767442,1.164,-2.276,-0.01323255813953489,2.291,7.16666655045718
579,172,76,0.4418604651162791,-0.3285,-3.7685,-0.021909883720930237,3.7785,7.16666655045718
580,172,85,0.4941860465116279,0.063,-3.377,-0.019633720930232558,3.387,7.16666655045718
581,172,78,0.45348837209302323,-0.7545,-4.1945,-0.024386627906976748,4.1945,7.16666655045718
582,172,94,0.5465116279069767,1.3045,-2.1355,-0.012415697674418602,2.2305,7.16666655045718
583,172,77,0.4476744186046512,-0.3335,-3.7735,-0.021938953488372093,3.8285,7.16666655045718
584,172,81,0.47093023255813954,-0.7205,-4.1605,-0.0241889534883721,4.3505,7.16666655045718
585,172,77,0.4476744186046512,-0.825,-4.265,-0.024796511627906973,4.39,7.16666655045718
586,172,84,0.4883720930232558,0.6415,-2.7985,-0.016270348837209302,2.8285,7.16666655045718
587,172,83,0.48255813953488375,-0.0385,-3.4785,-0.020223837209302327,3.4985,7.16666655045718
588,172,79,0.45930232558139533,-0.2885,-3.7285,-0.02167732558139535,3.7285,7.16666655045718
589,172,76,0.4418604651162791,-0.2575,-3.6975,-0.021497093023255812,3.9925,7.16666655045718
590,172,83,0.48255813953488375,-0.8865,-4.3265,-0.02515406976744186,4.4665,7.16666655045718
591,172,90,0.5232558139534884,0.2595,-3.1805,-0.01849127906976744,3.2405,7.16666655045718
592,172,79,0.45930232558139533,-0.219,-3.659,-0.021273255813953486,3.679,7.16666655045718
593,172,86,0.5,0.6985,-2.7415,-0.015938953488372095,3.3515,7.16666655045718
594,172,87,0.5058139534883721,0.9855,-2.4545,-0.014270348837209302,2.5245,7.16666655045718
595,172,79,0.45930232558139533,-0.643,-4.083,-0.023738372093023256,4.333,7.16666655045718
596,172,86,0.5,0.461,-2.979,-0.017319767441860465,2.979,7.16666655045718
597,172,94,0.5465116279069767,1.8155,-1.6245,-0.009444767441860465,2.2105,7.16666655045718
598,172,81,0.47093023255813954,-0.0145,-3.4545,-0.0200843023255814,3.5045,7.16666655045718
599,172,83,0.48255813953488375,0.848,-2.592,-0.015069767441860473,2.877,7.16666655045718
600,172,86,0.5,1.1135,-2.3265,-0.013526162790697679,2.5845,7.16666655045718
601,172,75,0.436046511627907,-0.2505,-3.6905,-0.021456395348837216,3.7505,7.16666655045718
602,172,74,0.43023255813953487,0.0225,-3.4175,-0.01986918604651163,3.5075,7.16666655045718
603,172,83,0.48255813953488375,0.4265,-3.0135,-0.017520348837209307,3.1735,7.16666655045718
604,172,87,0.5058139534883721,0.112,-3.328,-0.019348837209302326,3.463,7.16666655045718
605,172,80,0.46511627906976744,-0.043,-3.483,-0.02025,3.713,7.16666655045718
606,172,67,0.38953488372093026,-1.8355,-5.2755,-0.03067151162790698,5.2755,7.16666655045718
607,172,80,0.46511627906976744,-0.167,-3.607,-0.02097093023255814,3.697,7.16666655045718
608,172,74,0.43023255813953487,-0.374,-3.814,-0.022174418604651167,4.0495,7.16666655045718
609,172,80,0.46511627906976744,-0.326,-3.766,-0.021895348837209307,3.921,7.16666655045718
610,172,82,0.47674418604651164,1.0925,-2.3475,-0.01364825581395349,2.3475,7.16666655045718
611,172,83,0.48255813953488375,0.1495,-3.2905,-0.01913081395348837,3.5305,7.16666655045718
612,172,91,0.5290697674418605,0.739,-2.701,-0.015703488372093025,2.701,7.16666655045718
613,172,85,0.4941860465116279,0.2755,-3.1645,-0.018398255813953494,3.2445,7.16666655045718
614,172,81,0.47093023255813954,-0.164,-3.604,-0.020953488372093022,3.714,7.16666655045718
615,172,83,0.48255813953488375,-0.2465,-3.6865,-0.021433139534883728,3.7265,7.16666655045718
616,172,80,0.46511627906976744,-0.297,-3.737,-0.02172674418604651,3.822,7.16666655045718
617,172,88,0.5116279069767442,0.994,-2.446,-0.01422093023255814,2.6715,7.16666655045718
618,172,88,0.5116279069767442,0.7865,-2.6535,-0.015427325581395347,2.6585,7.16666655045718
619,172,81,0.47093023255813954,-0.8495,-4.2895,-0.02493895348837209,4.3745,7.16666655045718
620,172,89,0.5174418604651163,0.9555,-2.4845,-0.01444476744186047,2.7595,7.16666655045718
621,172,83,0.48255813953488375,1.031,-2.409,-0.014005813953488374,2.469,7.16666655045718
622,172,94,0.5465116279069767,1.4295,-2.0105,-0.01168895348837209,2.31,7.16666655045718
623,172,81,0.47093023255813954,-0.1605,-3.6005,-0.02093313953488372,3.8355,7.16666655045718
624,172,81,0.47093023255813954,-0.4825,-3.9225,-0.02280523255813954,3.9825,7.16666655045718
625,172,86,0.5,0.5665,-2.8735,-0.01670639534883721,2.9485,7.16666655045718
626,172,85,0.4941860465116279,0.4185,-3.0215,-0.01756686046511628,3.2615,7.16666655045718
627,172,88,0.5116279069767442,0.477,-2.963,-0.01722674418604651,3.115,7.16666655045718
628,172,78,0.45348837209302323,-0.9015,-4.3415,-0.02524127906976744,4.4265,7.16666655045718
629,172,84,0.4883720930232558,0.138,-3.302,-0.019197674418604652,3.4285,7.16666655045718
630,172,79,0.45930232558139533,0.441,-2.999,-0.017436046511627914,3.279,7.16666655045718
631,172,90,0.5232558139534884,0.729,-2.711,-0.015761627906976744,2.866,7.16666655045718
632,172,96,0.5581395348837209,2.0055,-1.4345,-0.008340116279069769,1.8035,7.16666655045718
633,172,79,0.45930232558139533,-0.068,-3.508,-0.020395348837209306,3.548,7.16666655045718
634,172,83,0.48255813953488375,0.529,-2.911,-0.01692441860465116,2.916,7.16666655045718
635,172,83,0.48255813953488375,0.2595,-3.1805,-0.018491279069767445,3.2305,7.16666655045718
636,172,90,0.5232558139534884,0.425,-3.015,-0.017529069767441865,3.035,7.16666655045718
637,172,90,0.5232558139534884,1.742,-1.698,-0.00987209302325582,2.098,7.16666655045718
638,172,82,0.47674418604651164,-0.3075,-3.7475,-0.021787790697674423,3.7675,7.16666655045718
639,172,89,0.5174418604651163,0.618,-2.822,-0.016406976744186046,3.107,7.16666655045718
640,172,81,0.47093023255813954,0.176,-3.264,-0.018976744186046512,3.264,7.16666655045718
641,172,79,0.45930232558139533,0.208,-3.232,-0.018790697674418606,3.387,7.16666655045718
642,172,84,0.4883720930232558,0.418,-3.022,-0.017569767441860465,3.297,7.16666655045718
643,172,84,0.4883720930232558,-0.388,-3.828,-0.022255813953488374,3.978,7.16666655045718
644,172,90,0.5232558139534884,1.1765,-2.2635,-0.013159883720930236,2.3035,7.16666655045718
645,172,72,0.4186046511627907,-0.6045,-4.0445,-0.023514534883720937,4.0545,7.16666655045718
646,172,74,0.43023255813953487,-0.926,-4.366,-0.025383720930232567,4.366,7.16666655045718
647,172,87,0.5058139534883721,0.8615,-2.5785,-0.014991279069767445,2.8045,7.16666655045718
648,172,95,0.5523255813953488,1.351,-2.089,-0.012145348837209304,2.279,7.16666655045718
649,172,72,0.4186046511627907,-0.3255,-3.7655,-0.02189244186046512,3.8355,7.16666655045718
650,172,86,0.5,0.3875,-3.0525,-0.017747093023255816,3.176,7.16666655045718
651,172,82,0.47674418604651164,-0.1565,-3.5965,-0.020909883720930233,3.6265,7.16666655045718
652,172,66,0.38372093023255816,-2.334,-5.774,-0.03356976744186047,5.774,7.16666655045718
653,172,84,0.4883720930232558,0.2365,-3.2035,-0.018625000000000003,3.4385,7.16666655045718
654,172,80,0.46511627906976744,-0.4255,-3.8655,-0.022473837209302325,3.9705,7.16666655045718
655,172,82,0.47674418604651164,0.113,-3.327,-0.019343023255813954,3.403,7.16666655045718
656,172,79,0.45930232558139533,0.6755,-2.7645,-0.01607267441860466,3.0495,7.16666655045718
657,172,86,0.5,0.735,-2.705,-0.015726744186046512,2.85,7.16666655045718
658,172,90,0.5232558139534884,0.135,-3.305,-0.019215116279069768,3.354,7.16666655045718
659,172,75,0.436046511627907,-0.191,-3.631,-0.02111046511627907,3.771,7.16666655045718
660,172,91,0.5290697674418605,0.8665,-2.5735,-0.014962209302325582,2.6885,7.16666655045718
661,172,84,0.4883720930232558,-0.287,-3.727,-0.02166860465116279,3.817,7.16666655045718
662,172,77,0.4476744186046512,-0.8055,-4.2455,-0.02468313953488372,4.2755,7.16666655045718
663,172,78,0.45348837209302323,-0.859,-4.299,-0.02499418604651163,4.359,7.16666655045718
664,172,75,0.436046511627907,-1.155,-4.595,-0.02671511627906977,4.595,7.16666655045718
665,172,79,0.45930232558139533,-0.309,-3.749,-0.021796511627906977,3.844,7.16666655045718
666,172,82,0.47674418604651164,0.2205,-3.2195,-0.018718023255813954,3.2895,7.16666655045718
667,172,87,0.5058139534883721,0.4185,-3.0215,-0.017566860465116282,3.1665,7.16666655045718
668,172,83,0.48255813953488375,-0.0305,-3.4705,-0.020177325581395348,3.7355,7.16666655045718
669,172,86,0.5,0.401,-3.039,-0.017668604651162795,3.039,7.16666655045718
670,172,84,0.4883720930232558,-0.2075,-3.6475,-0.021206395348837212,3.6975,7.16666655045718
671,172,90,0.5232558139534884,0.704,-2.736,-0.015906976744186042,3.081,7.16666655045718
672,172,90,0.5232558139534884,0.5005,-2.9395,-0.017090116279069766,2.9895,7.16666655045718
673,172,76,0.4418604651162791,-0.5515,-3.9915,-0.023206395348837217,4.0115,7.16666655045718
674,172,85,0.4941860465116279,-0.5,-3.94,-0.022906976744186045,4.14,7.16666655045718
675,172,90,0.5232558139534884,0.393,-3.047,-0.017715116279069767,3.222,7.16666655045718
676,172,84,0.4883720930232558,0.523,-2.917,-0.016959302325581398,3.067,7.16666655045718
677,172,87,0.5058139534883721,0.378,-3.062,-0.017802325581395346,3.4865,7.16666655045718
678,172,84,0.4883720930232558,1.119,-2.321,-0.013494186046511631,2.357,7.16666655045718
679,172,79,0.45930232558139533,-0.182,-3.622,-0.021058139534883724,3.662,7.16666655045718
680,172,82,0.47674418604651164,0.0225,-3.4175,-0.019869186046511632,3.4875,7.16666655045718
681,172,76,0.4418604651162791,-0.6155,-4.0555,-0.02357848837209303,4.0655,7.16666655045718
682,172,80,0.46511627906976744,-0.4625,-3.9025,-0.02268895348837209,3.9375,7.16666655045718
683,172,81,0.47093023255813954,-0.197,-3.637,-0.021145348837209303,3.657,7.16666655045718
684,172,93,0.5406976744186046,0.924,-2.516,-0.014627906976744178,2.631,7.16666655045718
685,172,85,0.4941860465116279,0.949,-2.491,-0.014482558139534887,2.5815,7.16666655045718
686,172,80,0.46511627906976744,-0.0655,-3.5055,-0.020380813953488376,3.5905,7.16666655045718
687,172,73,0.42441860465116277,-1.794,-5.234,-0.03043023255813953,5.309,7.16666655045718
688,172,80,0.46511627906976744,-0.4765,-3.9165,-0.022770348837209305,3.9165,7.16666655045718
689,172,86,0.5,-0.08,-3.52,-0.02046511627906977,3.64,7.16666655045718
690,172,76,0.4418604651162791,-0.7335,-4.1735,-0.02426453488372093,4.2835,7.16666655045718
691,172,84,0.4883720930232558,-0.5485,-3.9885,-0.023188953488372098,4.0085,7.16666655045718
692,172,81,0.47093023255813954,-0.7275,-4.1675,-0.0242296511627907,4.3925,7.16666655045718
693,172,85,0.4941860465116279,0.9935,-2.4465,-0.014223837209302325,2.5965,7.16666655045718
694,172,90,0.5232558139534884,1.0615,-2.3785,-0.013828488372093028,2.3985,7.16666655045718
695,172,81,0.47093023255813954,-0.2165,-3.6565,-0.021258720930232563,3.6815,7.16666655045718
